0017-0895;20;GLASGOW MATHEMATICAL JOURNAL
0017-095X;15;Glasnik Matematicki
0361-7610;20;GLASS AND CERAMICS
1087-6596;25;GLASS PHYSICS AND CHEMISTRY
1753-3546;30;Glass Technology-European Journal of Glass Science and Technology Part A
0894-1491;40;GLIA
0921-8181;45;GLOBAL AND PLANETARY CHANGE
0886-6236;45;GLOBAL BIOGEOCHEMICAL CYCLES
1354-1013;50;GLOBAL CHANGE BIOLOGY
1757-1693;45;Global Change Biology Bioenergy
1466-822X;50;GLOBAL ECOLOGY AND BIOGEOGRAPHY
1226-508X;15;Global Economic Review
0959-3780;50;GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS
1526-3800;45;Global Environmental Politics
1075-2846;30;GLOBAL GOVERNANCE
1654-9880;30;Global Health Action
1757-9759;15;Global Health Promotion
1790-7632;15;Global NEST Journal
1470-2266;40;GLOBAL NETWORKS-A JOURNAL OF TRANSNATIONAL AFFAIRS
1758-5880;35;Global Policy
1744-1692;25;Global Public Health
1744-8603;35;Globalization and Health
1474-7731;30;Globalizations
1064-2684;25;GLQ-A JOURNAL OF LESBIAN AND GAY STUDIES
0959-6658;30;GLYCOBIOLOGY
0282-0080;20;GLYCOCONJUGATE JOURNAL
0017-1557;35;GOLD BULLETIN
1342-937X;50;GONDWANA RESEARCH
0017-2294;15;Gorteria
0860-0953;20;Gospodarka Surowcami Mineralnymi-Mineral Resources Management
0952-1895;45;GOVERNANCE-AN INTERNATIONAL JOURNAL OF POLICY ADMINISTRATION AND INSTITUTIONS
0017-257X;25;GOVERNMENT AND OPPOSITION
0740-624X;40;GOVERNMENT INFORMATION QUARTERLY
1080-5370;35;GPS SOLUTIONS
0350-2465;15;Gradevinar
0721-832X;30;GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY
0017-3134;20;GRANA
1434-5021;30;GRANULAR MATTER
1524-0703;25;GRAPHICAL MODELS
0911-0119;20;GRAPHS AND COMBINATORICS
0017-3495;20;GRASAS Y ACEITES
0142-5242;35;GRASS AND FORAGE SCIENCE
1744-6961;25;GRASSLAND SCIENCE
0202-2893;15;Gravitation & Cosmology
1463-9262;45;GREEN CHEMISTRY
1751-8253;25;Green Chemistry Letters and Reviews
2152-3878;30;Greenhouse Gases-Science and Technology
0017-467X;35;Groundwater
1069-3629;25;GROUND WATER MONITORING AND REMEDIATION
1059-6011;35;GROUP & ORGANIZATION MANAGEMENT
0926-2644;30;GROUP DECISION AND NEGOTIATION
1089-2699;20;GROUP DYNAMICS-THEORY RESEARCH AND PRACTICE
1368-4302;30;GROUP PROCESSES & INTERGROUP RELATIONS
1661-7207;35;Groups Geometry and Dynamics
0017-4815;25;GROWTH AND CHANGE
0897-7194;25;GROWTH FACTORS
1096-6374;20;GROWTH HORMONE & IGF RESEARCH
1430-483X;15;Grundwasser
0017-4947;15;GRUPPENPSYCHOTHERAPIE UND GRUPPENDYNAMIK
0017-5749;50;GUT
1976-2283;15;Gut and Liver
1757-4749;30;Gut Pathogens
0378-7346;20;GYNECOLOGIC AND OBSTETRIC INVESTIGATION
0090-8258;40;GYNECOLOGIC ONCOLOGY
0951-3590;20;GYNECOLOGICAL ENDOCRINOLOGY
1297-9589;15;GYNECOLOGIE OBSTETRIQUE & FERTILITE
0197-3975;30;HABITAT INTERNATIONAL
1303-5010;20;Hacettepe Journal of Mathematics and Statistics
1300-5340;20;Hacettepe Universitesi Egitim Fakultesi Dergisi-Hacettepe University Journal of Education
0210-1173;15;Hacienda Publica Espanola-Review of Public Economics
0390-6078;40;HAEMATOLOGICA
1351-8216;30;HAEMOPHILIA
1876-4045;15;Hague Journal on the Rule of Law
0720-9355;20;Hamostaseologie
0749-0712;25;HAND CLINICS
0722-1819;15;Handchirurgie Mikrochirurgie Plastische Chirurgie
1477-7517;25;Harm Reduction Journal
1568-9883;45;HARMFUL ALGAE
0017-8012;30;HARVARD BUSINESS REVIEW
0017-8039;35;HARVARD CIVIL RIGHTS-CIVIL LIBERTIES LAW REVIEW
0017-8055;30;HARVARD EDUCATIONAL REVIEW
0147-8257;30;HARVARD ENVIRONMENTAL LAW REVIEW
0017-8063;40;HARVARD INTERNATIONAL LAW JOURNAL
0193-4872;30;HARVARD JOURNAL OF LAW AND PUBLIC POLICY
0017-808X;30;HARVARD JOURNAL ON LEGISLATION
0017-811X;50;HARVARD LAW REVIEW
1067-3229;30;HARVARD REVIEW OF PSYCHIATRY
1070-0048;15;HASELTONIA
0093-0334;30;HASTINGS CENTER REPORT
0017-8322;25;HASTINGS LAW JOURNAL
0017-8470;15;HAUTARZT
1746-160X;20;Head & Face Medicine
1043-3074;45;HEAD AND NECK-JOURNAL FOR THE SCIENCES AND SPECIALTIES OF THE HEAD AND NECK
0017-8748;30;HEADACHE
1363-4593;30;HEALTH
1353-8292;40;HEALTH & PLACE
0966-0410;35;HEALTH & SOCIAL CARE IN THE COMMUNITY
0360-7283;40;HEALTH & SOCIAL WORK
0278-2715;50;HEALTH AFFAIRS
1079-0969;15;Health and Human Rights
1477-7525;40;Health and Quality of Life Outcomes
1065-3058;25;HEALTH CARE ANALYSIS
0739-9332;25;Health Care for Women International
0361-6274;30;HEALTH CARE MANAGEMENT REVIEW
1386-9620;20;Health Care Management Science
1041-0236;30;HEALTH COMMUNICATION
1057-9230;35;HEALTH ECONOMICS
1744-1331;25;Health Economics Policy and Law
1090-1981;35;HEALTH EDUCATION & BEHAVIOR
0017-8969;25;HEALTH EDUCATION JOURNAL
0268-1153;35;HEALTH EDUCATION RESEARCH
1369-6513;40;HEALTH EXPECTATIONS
1460-4582;20;Health Informatics Journal
1471-1834;30;Health Information and Libraries Journal
1833-3583;20;Health Information Management Journal
0017-9078;25;HEALTH PHYSICS
0168-8510;30;HEALTH POLICY
0268-1080;45;HEALTH POLICY AND PLANNING
0957-4824;30;HEALTH PROMOTION INTERNATIONAL
1036-1073;20;Health Promotion Journal of Australia
0278-6133;45;HEALTH PSYCHOLOGY
1743-7199;50;Health Psychology Review
0840-6529;45;Health Reports
1478-4505;25;Health Research Policy and Systems
1369-8575;30;HEALTH RISK & SOCIETY
0017-9124;35;HEALTH SERVICES RESEARCH
1446-1242;20;Health Sociology Review
1366-5278;50;HEALTH TECHNOLOGY ASSESSMENT
0378-5955;40;HEARING RESEARCH
1355-6037;40;HEART
0147-9563;25;HEART & LUNG
0910-8327;25;HEART AND VESSELS
1551-7136;20;Heart Failure Clinics
1382-4147;35;HEART FAILURE REVIEWS
1443-9506;20;Heart Lung and Circulation
1547-5271;35;HEART RHYTHM
1098-3511;15;HEART SURGERY FORUM
0947-7411;25;HEAT AND MASS TRANSFER
0145-7632;25;HEAT TRANSFER ENGINEERING
1064-2285;20;HEAT TRANSFER RESEARCH
1438-387X;25;HELGOLAND MARINE RESEARCH
1083-4389;35;HELICOBACTER
1109-9666;20;Hellenic Journal of Cardiology
1790-5427;15;Hellenic Journal of Nuclear Medicine
0440-6605;20;HELMINTHOLOGIA
0018-019X;25;HELVETICA CHIMICA ACTA
0278-0232;25;HEMATOLOGICAL ONCOLOGY
1024-5332;15;Hematology
1520-4391;40;Hematology-American Society of Hematology Education Program
0889-8588;25;HEMATOLOGY-ONCOLOGY CLINICS OF NORTH AMERICA
0367-598X;15;Hemijska Industrija
1492-7535;20;Hemodialysis International
0363-0269;15;HEMOGLOBIN
1735-143X;20;Hepatitis Monthly
1499-3872;20;Hepatobiliary & Pancreatic Diseases International
0172-6390;20;HEPATO-GASTROENTEROLOGY
0270-9139;50;HEPATOLOGY
1936-0533;30;Hepatology International
1386-6346;20;HEPATOLOGY RESEARCH
1019-3316;20;HERALD OF THE RUSSIAN ACADEMY OF SCIENCES
1937-5867;15;HERD-Health Environments Research & Design Journal
1731-2302;20;Hereditary Cancer in Clinical Practice
0018-0661;15;HEREDITAS
0018-067X;35;HEREDITY
1265-4906;30;Hernia
1592-1638;15;Heroin Addiction and Related Clinical Problems
0018-0831;30;HERPETOLOGICA
2151-0733;20;Herpetological Conservation and Biology
0268-0130;25;HERPETOLOGICAL JOURNAL
0733-1347;40;HERPETOLOGICAL MONOGRAPHS
1013-4425;20;HERPETOZOA
0340-9937;15;HERZ
0018-0971;20;HERZOGIA
1042-7163;25;HETEROATOM CHEMISTRY
0385-5414;20;HETEROCYCLES
0793-0283;15;HETEROCYCLIC COMMUNICATIONS
0188-8897;15;Hidrobiologica
1359-8139;25;HIGH ABILITY STUDIES
1527-0297;25;HIGH ALTITUDE MEDICINE & BIOLOGY
0018-1439;15;HIGH ENERGY CHEMISTRY
1574-1818;25;High Energy Density Physics
0954-0083;20;HIGH PERFORMANCE POLYMERS
0895-7959;25;HIGH PRESSURE RESEARCH
0018-151X;15;HIGH TEMPERATURE
1093-3611;15;HIGH TEMPERATURE MATERIAL PROCESSES
0334-6455;15;HIGH TEMPERATURE MATERIALS AND PROCESSES
0018-1544;15;HIGH TEMPERATURES-HIGH PRESSURES
0018-1560;35;HIGHER EDUCATION
0952-8733;20;Higher Education Policy
0729-4360;30;Higher Education Research & Development
0971-8966;15;HIMALAYAN GEOLOGY
1120-7000;20;Hip International
1050-9631;35;HIPPOCAMPUS
1108-4189;20;Hippokratia
0018-2079;15;Hiroshima Mathematical Journal
0018-2133;15;HISPANIA-A JOURNAL DEVOTED TO THE TEACHING OF SPANISH AND PORTUGUESE
0739-9863;25;HISPANIC JOURNAL OF BEHAVIORAL SCIENCES
0948-6143;40;HISTOCHEMISTRY AND CELL BIOLOGY
0213-3911;25;HISTOLOGY AND HISTOPATHOLOGY
0309-0167;30;HISTOPATHOLOGY
1139-1472;25;Historia Agraria
0121-1617;15;Historia Critica
0315-0860;15;HISTORIA MATHEMATICA
1575-0361;20;Historia y Politica
0891-2963;30;HISTORICAL BIOLOGY
1465-4466;25;Historical Materialism-Research in Critical Marxist Theory
0727-3061;20;Historical Records of Australian Science
0172-6404;30;Historical Social Research-Historische Sozialforschung
1939-1811;35;Historical Studies in the Natural Sciences
0144-5340;20;HISTORY AND PHILOSOPHY OF LOGIC
1122-8792;15;History of Economic Ideas
0046-760X;30;History of Education
2190-5010;20;History of Geo- and Space Sciences
0018-2702;20;HISTORY OF POLITICAL ECONOMY
0957-154X;25;HISTORY OF PSYCHIATRY
1093-4510;30;History of Psychology
0073-2753;35;HISTORY OF SCIENCE
1081-602X;20;History of the Family
0952-6951;30;HISTORY OF THE HUMAN SCIENCES
1363-3554;40;HISTORY WORKSHOP JOURNAL
0018-280X;15;HITOTSUBASHI JOURNAL OF ECONOMICS
1528-4336;25;HIV CLINICAL TRIALS
1464-2662;30;HIV MEDICINE
0017-6192;15;HNO
0385-4035;15;Hokkaido Mathematical Journal
0887-9311;15;Holistic Nursing Practice
0959-6836;40;HOLOCENE
0018-3830;45;HOLZFORSCHUNG
1475-4916;25;Homeopathy
1088-7679;30;Homicide Studies
0439-4216;20;L`Homme
0018-442X;25;HOMO-JOURNAL OF COMPARATIVE HUMAN BIOLOGY
1532-0073;25;Homology Homotopy and Applications
1814-7453;15;Hong Kong Journal of Dermatology & Venereology
1024-9079;15;Hong Kong Journal of Emergency Medicine
1569-1861;15;Hong Kong Journal of Occupational Therapy
1013-9923;15;Hong Kong Journal of Paediatrics
0378-0600;15;Hong Kong Law Journal
0018-5043;20;HORMONE AND METABOLIC RESEARCH
1663-2818;20;Hormone Research in Paediatrics
0018-506X;40;HORMONES AND BEHAVIOR
1109-3099;20;Hormones-International Journal of Endocrinology and Metabolism
0102-0536;20;Horticultura Brasileira
0862-867X;25;HORTICULTURAL SCIENCE
2211-3452;25;Horticulture Environment and Biotechnology
0018-5345;30;HORTSCIENCE
1063-0198;25;HORTTECHNOLOGY
0018-6368;15;HOUILLE BLANCHE-REVUE INTERNATIONALE DE L EAU
1051-1482;25;HOUSING POLICY DEBATE
0267-3037;30;HOUSING STUDIES
0362-1588;20;HOUSTON JOURNAL OF MATHEMATICS
1365-182X;35;HPB
0960-3271;20;HUMAN & EXPERIMENTAL TOXICOLOGY
1080-7039;20;HUMAN AND ECOLOGICAL RISK ASSESSMENT
0018-7143;25;HUMAN BIOLOGY
1065-9471;45;HUMAN BRAIN MAPPING
1749-0774;15;Human Cell
0360-3989;45;HUMAN COMMUNICATION RESEARCH
0018-716X;25;HUMAN DEVELOPMENT
0300-7839;35;HUMAN ECOLOGY
1074-4827;25;Human Ecology Review
0018-7208;30;HUMAN FACTORS
1090-8471;20;Human Factors and Ergonomics in Manufacturing & Service Industries
1464-7273;20;Human Fertility
1043-0342;35;HUMAN GENE THERAPY
1946-6536;25;Human Gene Therapy Methods
0340-6717;35;HUMAN GENETICS
0001-5652;20;HUMAN HEREDITY
0198-8859;20;HUMAN IMMUNOLOGY
0964-6906;40;HUMAN MOLECULAR GENETICS
0167-9457;30;HUMAN MOVEMENT SCIENCE
1059-7794;40;HUMAN MUTATION
1045-6767;40;HUMAN NATURE-AN INTERDISCIPLINARY BIOSOCIAL PERSPECTIVE
0018-7259;25;HUMAN ORGANIZATION
0046-8177;35;HUMAN PATHOLOGY
0895-9285;20;HUMAN PERFORMANCE
0885-6222;30;HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL
0018-7267;45;HUMAN RELATIONS
0268-1161;45;HUMAN REPRODUCTION
1355-4786;50;HUMAN REPRODUCTION UPDATE
1044-8004;30;Human Resource Development Quarterly
0090-4848;35;HUMAN RESOURCE MANAGEMENT
0954-5395;35;Human Resource Management Journal
1053-4822;35;HUMAN RESOURCE MANAGEMENT REVIEW
1478-4491;40;Human Resources for Health
0275-0392;30;HUMAN RIGHTS QUARTERLY
0163-8548;20;HUMAN STUDIES
1554-8600;30;Human Vaccines
2164-5515;25;Human Vaccines & Immunotherapeutics
0737-0024;45;HUMAN-COMPUTER INTERACTION
0933-1719;20;HUMOR-INTERNATIONAL JOURNAL OF HUMOR RESEARCH
1078-9669;0;HVAC&R RESEARCH
1554-0014;15;HYBRIDOMA
0018-8158;30;HYDROBIOLOGIA
0018-8190;15;HYDROCARBON PROCESSING
1431-2174;35;HYDROGEOLOGY JOURNAL
0885-6087;40;HYDROLOGICAL PROCESSES
0262-6667;30;HYDROLOGICAL SCIENCES JOURNAL-JOURNAL DES SCIENCES HYDROLOGIQUES
1439-1783;15;Hydrologie und Wasserbewirtschaftung
1027-5606;45;HYDROLOGY AND EARTH SYSTEM SCIENCES
1998-9563;30;Hydrology Research
0304-386X;45;HYDROMETALLURGY
1433-5158;30;HYLE
0887-5367;25;Hypatia-A Journal of Feminist Philosophy
0194-911X;45;HYPERTENSION
1064-1955;20;HYPERTENSION IN PREGNANCY
0916-9636;25;HYPERTENSION RESEARCH
0394-1914;40;HYSTRIX-Italian Journal of Mammalogy
0928-1541;25;IAWA JOURNAL
1139-7241;20;Iberica
0019-1019;50;IBIS
0018-8646;35;IBM JOURNAL OF RESEARCH AND DEVELOPMENT
0019-1035;35;ICARUS
1670-567X;40;Icelandic Agricultural Sciences
1054-3139;35;ICES JOURNAL OF MARINE SCIENCE
1042-0940;20;ICHNOS-AN INTERNATIONAL JOURNAL FOR PLANT AND ANIMAL TRACES
0936-9902;30;ICHTHYOLOGICAL EXPLORATION OF FRESHWATERS
1341-8998;20;ICHTHYOLOGICAL RESEARCH
1474-2640;25;ICON-INTERNATIONAL JOURNAL OF CONSTITUTIONAL LAW
0019-1442;15;Ideggyogyaszati Szemle-Clinical Neuroscience
1070-289X;30;IDENTITIES-GLOBAL STUDIES IN CULTURE AND POWER
0324-6329;15;Idojaras
0265-5012;25;IDS BULLETIN-INSTITUTE OF DEVELOPMENT STUDIES
0885-8985;25;IEEE AEROSPACE AND ELECTRONIC SYSTEMS MAGAZINE
1058-6180;20;IEEE ANNALS OF THE HISTORY OF COMPUTING
1045-9243;25;IEEE ANTENNAS AND PROPAGATION MAGAZINE
1536-1225;35;IEEE Antennas and Wireless Propagation Letters
1531-636X;40;IEEE Circuits and Systems Magazine
1089-7798;30;IEEE COMMUNICATIONS LETTERS
0163-6804;45;IEEE COMMUNICATIONS MAGAZINE
1553-877X;50;IEEE Communications Surveys and Tutorials
1556-603X;40;IEEE Computational Intelligence Magazine
1556-6056;25;IEEE Computer Architecture Letters
0272-1716;35;IEEE COMPUTER GRAPHICS AND APPLICATIONS
1066-033X;50;IEEE CONTROL SYSTEMS MAGAZINE
2168-2356;30;IEEE Design & Test
0883-7554;30;IEEE ELECTRICAL INSULATION MAGAZINE
0741-3106;35;IEEE ELECTRON DEVICE LETTERS
1545-598X;30;IEEE Geoscience and Remote Sensing Letters
1932-4529;45;IEEE Industrial Electronics Magazine
1077-2618;20;IEEE INDUSTRY APPLICATIONS MAGAZINE
1094-6969;20;IEEE INSTRUMENTATION & MEASUREMENT MAGAZINE
1541-1672;40;IEEE INTELLIGENT SYSTEMS
1089-7801;45;IEEE INTERNET COMPUTING
0364-9059;30;IEEE JOURNAL OF OCEANIC ENGINEERING
2156-3381;35;IEEE Journal of Photovoltaics
0018-9197;30;IEEE JOURNAL OF QUANTUM ELECTRONICS
1939-1404;35;IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing
1077-260X;45;IEEE JOURNAL OF SELECTED TOPICS IN QUANTUM ELECTRONICS
1932-4553;45;IEEE Journal of Selected Topics in Signal Processing
0018-9200;40;IEEE JOURNAL OF SOLID-STATE CIRCUITS
0733-8716;50;IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS
1548-0992;15;IEEE Latin America Transactions
0272-1732;45;IEEE MICRO
1531-1309;30;IEEE MICROWAVE AND WIRELESS COMPONENTS LETTERS
1527-3342;35;IEEE MICROWAVE MAGAZINE
1070-986X;35;IEEE MULTIMEDIA
0890-8044;45;IEEE NETWORK
1536-1268;35;IEEE PERVASIVE COMPUTING
1943-0655;35;IEEE Photonics Journal
1041-1135;30;IEEE PHOTONICS TECHNOLOGY LETTERS
1540-7977;40;IEEE Power & Energy Magazine
2154-2287;15;IEEE Pulse
1070-9932;40;IEEE ROBOTICS & AUTOMATION MAGAZINE
1540-7993;25;IEEE SECURITY & PRIVACY
1530-437X;30;IEEE SENSORS JOURNAL
1070-9908;30;IEEE SIGNAL PROCESSING LETTERS
1053-5888;50;IEEE SIGNAL PROCESSING MAGAZINE
0740-7459;30;IEEE SOFTWARE
0018-9235;25;IEEE SPECTRUM
1932-8184;35;IEEE Systems Journal
0278-0097;20;IEEE TECHNOLOGY AND SOCIETY MAGAZINE
0018-9251;35;IEEE TRANSACTIONS ON AEROSPACE AND ELECTRONIC SYSTEMS
1949-3045;45;IEEE Transactions on Affective Computing
0018-926X;40;IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION
1051-8223;25;IEEE TRANSACTIONS ON APPLIED SUPERCONDUCTIVITY
1558-7916;40;IEEE Transactions on Audio Speech and Language Processing
0018-9286;40;IEEE TRANSACTIONS ON AUTOMATIC CONTROL
1545-5955;35;IEEE Transactions on Automation Science and Engineering
1943-0604;30;IEEE Transactions on Autonomous Mental Development
1932-4545;40;IEEE Transactions on Biomedical Circuits and Systems
0018-9294;30;IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING
0018-9316;40;IEEE TRANSACTIONS ON BROADCASTING
1051-8215;35;IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY
1549-7747;30;IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS
1549-8328;35;IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS I-REGULAR PAPERS
0090-6778;35;IEEE TRANSACTIONS ON COMMUNICATIONS
2156-3950;25;IEEE Transactions on Components Packaging and Manufacturing Technology
1943-068X;30;IEEE Transactions on Computational Intelligence and AI in Games
0278-0070;25;IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS
0018-9340;35;IEEE TRANSACTIONS ON COMPUTERS
0098-3063;25;IEEE TRANSACTIONS ON CONSUMER ELECTRONICS
1063-6536;40;IEEE TRANSACTIONS ON CONTROL SYSTEMS TECHNOLOGY
1545-5971;35;IEEE Transactions on Dependable and Secure Computing
1530-4388;30;IEEE TRANSACTIONS ON DEVICE AND MATERIALS RELIABILITY
1070-9878;30;IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION
0018-9359;25;IEEE TRANSACTIONS ON EDUCATION
0018-9375;30;IEEE TRANSACTIONS ON ELECTROMAGNETIC COMPATIBILITY
0018-9383;35;IEEE TRANSACTIONS ON ELECTRON DEVICES
0885-8969;40;IEEE TRANSACTIONS ON ENERGY CONVERSION
0018-9391;25;IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT
1089-778X;50;IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION
1063-6706;50;IEEE TRANSACTIONS ON FUZZY SYSTEMS
0196-2892;40;IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING
1939-1412;40;IEEE Transactions on Haptics
1057-7149;45;IEEE TRANSACTIONS ON IMAGE PROCESSING
0278-0046;50;IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS
1551-3203;50;IEEE Transactions on Industrial Informatics
0093-9994;40;IEEE TRANSACTIONS ON INDUSTRY APPLICATIONS
1556-6013;40;IEEE Transactions on Information Forensics and Security
1089-7771;35;IEEE TRANSACTIONS ON INFORMATION TECHNOLOGY IN BIOMEDICINE
0018-9448;40;IEEE TRANSACTIONS ON INFORMATION THEORY
0018-9456;30;IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT
1524-9050;45;IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS
1041-4347;40;IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING
1939-1382;30;IEEE Transactions on Learning Technologies
0018-9464;25;IEEE TRANSACTIONS ON MAGNETICS
0278-0062;45;IEEE TRANSACTIONS ON MEDICAL IMAGING
0018-9480;35;IEEE TRANSACTIONS ON MICROWAVE THEORY AND TECHNIQUES
1536-1233;45;IEEE TRANSACTIONS ON MOBILE COMPUTING
1520-9210;40;IEEE TRANSACTIONS ON MULTIMEDIA
1536-1241;25;IEEE TRANSACTIONS ON NANOBIOSCIENCE
1536-125X;30;IEEE TRANSACTIONS ON NANOTECHNOLOGY
2162-237X;45;IEEE Transactions on Neural Networks and Learning Systems
1534-4320;40;IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING
0018-9499;35;IEEE TRANSACTIONS ON NUCLEAR SCIENCE
1045-9219;40;IEEE TRANSACTIONS ON PARALLEL AND DISTRIBUTED SYSTEMS
0162-8828;50;IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE
0093-3813;20;IEEE TRANSACTIONS ON PLASMA SCIENCE
0885-8977;35;IEEE TRANSACTIONS ON POWER DELIVERY
0885-8993;45;IEEE TRANSACTIONS ON POWER ELECTRONICS
0885-8950;45;IEEE TRANSACTIONS ON POWER SYSTEMS
0361-1434;25;IEEE TRANSACTIONS ON PROFESSIONAL COMMUNICATION
0018-9529;40;IEEE TRANSACTIONS ON RELIABILITY
1552-3098;50;IEEE Transactions on Robotics
0894-6507;20;IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING
1939-1374;45;IEEE Transactions on Services Computing
1053-587X;40;IEEE TRANSACTIONS ON SIGNAL PROCESSING
1949-3053;45;IEEE Transactions on Smart Grid
0098-5589;45;IEEE TRANSACTIONS ON SOFTWARE ENGINEERING
1949-3029;40;IEEE Transactions on Sustainable Energy
1083-4419;50;IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS
1094-6977;40;IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS
2168-2216;35;IEEE Transactions on Systems Man Cybernetics-Systems
2156-342X;45;IEEE Transactions on Terahertz Science and Technology
0885-3010;35;IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL
0018-9545;35;IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY
1063-8210;30;IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS
1077-2626;40;IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS
1536-1276;45;IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS
1556-6072;30;IEEE Vehicular Technology Magazine
1536-1284;50;IEEE WIRELESS COMMUNICATIONS
1545-5963;30;IEEE-ACM Transactions on Computational Biology and Bioinformatics
1063-6692;40;IEEE-ACM TRANSACTIONS ON NETWORKING
1083-4435;45;IEEE-ASME TRANSACTIONS ON MECHATRONICS
1931-4973;15;IEEJ Transactions on Electrical and Electronic Engineering
1349-2543;15;IEICE Electronics Express
1745-1345;0;IEICE TRANSACTIONS ON COMMUNICATIONS
1745-1353;15;IEICE TRANSACTIONS ON ELECTRONICS
1745-1337;15;IEICE TRANSACTIONS ON FUNDAMENTALS OF ELECTRONICS COMMUNICATIONS AND COMPUTER SCIENCES
1745-1361;15;IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS
1751-858X;20;IET Circuits Devices & Systems
1751-8628;20;IET Communications
1751-9632;20;IET Computer Vision
1751-8601;15;IET Computers and Digital Techniques
1751-8644;35;IET Control Theory and Applications
1751-8660;30;IET Electric Power Applications
1751-8687;30;IET Generation Transmission & Distribution
1751-9659;20;IET Image Processing
1751-8709;25;IET Information Security
1751-956X;25;IET Intelligent Transport Systems
1751-8725;25;IET Microwaves Antennas & Propagation
1751-8741;20;IET Nanobiotechnology
1751-8768;20;IET Optoelectronics
1755-4535;30;IET Power Electronics
1751-8784;30;IET Radar Sonar and Navigation
1752-1416;35;IET Renewable Power Generation
1751-8822;20;IET Science Measurement & Technology
1751-9675;20;IET Signal Processing
1751-8806;15;IET Software
1751-8849;20;IET Systems Biology
0377-2063;15;IETE JOURNAL OF RESEARCH
0256-4602;25;IETE TECHNICAL REVIEW
1971-7458;25;iForest-Biogeosciences and Forestry
0073-4705;15;IHERINGIA SERIE BOTANICA
0073-4721;15;IHERINGIA SERIE ZOOLOGIA
0740-817X;30;IIE TRANSACTIONS
1300-610X;15;Iktisat Isletme ve Finans
1084-2020;40;ILAR JOURNAL
0019-2082;15;ILLINOIS JOURNAL OF MATHEMATICS
0019-7939;30;ILR Review
0272-4960;30;IMA JOURNAL OF APPLIED MATHEMATICS
1471-678X;20;IMA Journal of Management Mathematics
0265-0754;25;IMA JOURNAL OF MATHEMATICAL CONTROL AND INFORMATION
0272-4979;40;IMA JOURNAL OF NUMERICAL ANALYSIS
1580-3139;20;Image Analysis & Stereology
0262-8856;35;IMAGE AND VISION COMPUTING
1368-2199;15;IMAGING SCIENCE JOURNAL
0308-5694;20;Imago Mundi-The International Journal for the History of Cartography
2041-4161;40;IMF Economic Review
1074-7613;45;IMMUNITY
1742-4933;30;Immunity & Ageing
0923-2532;15;Immuno-analyse & Biologie specialisee
0171-2985;30;IMMUNOBIOLOGY
0093-7711;25;IMMUNOGENETICS
0257-277X;25;IMMUNOLOGIC RESEARCH
0882-0139;15;IMMUNOLOGICAL INVESTIGATIONS
0105-2896;45;IMMUNOLOGICAL REVIEWS
0019-2805;30;IMMUNOLOGY
0889-8561;30;IMMUNOLOGY AND ALLERGY CLINICS OF NORTH AMERICA
0818-9641;30;IMMUNOLOGY AND CELL BIOLOGY
